prey growth rate,0.8
prey death rate,0.2
predator growth rate,0.0004
predator death,0.2
x,500
y,20
n,90000
t (days),180

timestep,x,y
161.282,0.0576467,311.668
161.284,0.0576671,311.544
161.286,0.0576875,311.419
161.288,0.057708,311.294
161.29,0.0577285,311.17
161.292,0.057749,311.046
161.294,0.0577696,310.921
161.296,0.0577902,310.797
161.298,0.0578108,310.673
161.3,0.0578315,310.548
161.302,0.0578522,310.424
161.304,0.0578729,310.3
161.306,0.0578937,310.176
161.308,0.0579145,310.052
161.31,0.0579354,309.928
161.312,0.0579563,309.804
161.314,0.0579772,309.68
161.316,0.0579982,309.556
161.318,0.0580192,309.432
161.32,0.0580402,309.309
161.322,0.0580613,309.185
161.324,0.0580824,309.061
161.326,0.0581035,308.938
161.328,0.0581247,308.814
161.33,0.0581459,308.691
161.332,0.0581672,308.567
161.334,0.0581885,308.444
161.336,0.0582098,308.321
161.338,0.0582312,308.197
161.34,0.0582526,308.074
161.342,0.058274,307.951
161.344,0.0582955,307.828
161.346,0.058317,307.705
161.348,0.0583386,307.582
161.35,0.0583601,307.459
161.352,0.0583818,307.336
161.354,0.0584034,307.213
161.356,0.0584251,307.09
161.358,0.0584469,306.967
161.36,0.0584686,306.844
161.362,0.0584904,306.722
161.364,0.0585123,306.599
161.366,0.0585341,306.476
161.368,0.0585561,306.354
161.37,0.058578,306.231
161.372,0.0586,306.109
161.374,0.058622,305.987
161.376,0.0586441,305.864
161.378,0.0586662,305.742
161.38,0.0586883,305.62
161.382,0.0587105,305.497
161.384,0.0587327,305.375
161.386,0.058755,305.253
161.388,0.0587773,305.131
161.39,0.0587996,305.009
161.392,0.0588219,304.887
161.394,0.0588443,304.765
161.396,0.0588668,304.643
161.398,0.0588892,304.522
161.4,0.0589117,304.4
161.402,0.0589343,304.278
161.404,0.0589569,304.156
161.406,0.0589795,304.035
161.408,0.0590022,303.913
161.41,0.0590249,303.792
161.412,0.0590476,303.67
161.414,0.0590704,303.549
161.416,0.0590932,303.427
161.418,0.059116,303.306
161.42,0.0591389,303.185
161.422,0.0591618,303.064
161.424,0.0591848,302.942
161.426,0.0592078,302.821
161.428,0.0592308,302.7
161.43,0.0592539,302.579
161.432,0.059277,302.458
161.434,0.0593001,302.337
161.436,0.0593233,302.216
161.438,0.0593465,302.095
161.44,0.0593698,301.975
161.442,0.0593931,301.854
161.444,0.0594164,301.733
161.446,0.0594398,301.612
161.448,0.0594632,301.492
161.45,0.0594867,301.371
161.452,0.0595102,301.251
161.454,0.0595337,301.13
161.456,0.0595572,301.01
161.458,0.0595808,300.89
161.46,0.0596045,300.769
161.462,0.0596282,300.649
161.464,0.0596519,300.529
161.466,0.0596756,300.409
161.468,0.0596994,300.288
161.47,0.0597233,300.168
161.472,0.0597471,300.048
161.474,0.059771,299.928
161.476,0.059795,299.808
161.478,0.059819,299.689
161.48,0.059843,299.569
161.482,0.059867,299.449
161.484,0.0598911,299.329
161.486,0.0599153,299.209
161.488,0.0599394,299.09
161.49,0.0599637,298.97
161.492,0.0599879,298.851
161.494,0.0600122,298.731
161.496,0.0600365,298.612
161.498,0.0600609,298.492
161.5,0.0600853,298.373
161.502,0.0601097,298.254
161.504,0.0601342,298.134
161.506,0.0601588,298.015
161.508,0.0601833,297.896
161.51,0.0602079,297.777
161.512,0.0602326,297.658
161.514,0.0602572,297.539
161.516,0.0602819,297.42
161.518,0.0603067,297.301
161.52,0.0603315,297.182
161.522,0.0603563,297.063
161.524,0.0603812,296.944
161.526,0.0604061,296.826
161.528,0.0604311,296.707
161.53,0.060456,296.588
161.532,0.0604811,296.47
161.534,0.0605061,296.351
161.536,0.0605312,296.233
161.538,0.0605564,296.114
161.54,0.0605816,295.996
161.542,0.0606068,295.877
161.544,0.0606321,295.759
161.546,0.0606574,295.641
161.548,0.0606827,295.523
161.55,0.0607081,295.404
161.552,0.0607335,295.286
161.554,0.0607589,295.168
161.556,0.0607844,295.05
161.558,0.06081,294.932
161.56,0.0608356,294.814
161.562,0.0608612,294.696
161.564,0.0608868,294.579
161.566,0.0609125,294.461
161.568,0.0609383,294.343
161.57,0.060964,294.225
161.572,0.0609898,294.108
161.574,0.0610157,293.99
161.576,0.0610416,293.873
161.578,0.0610675,293.755
161.58,0.0610935,293.638
161.582,0.0611195,293.52
161.584,0.0611456,293.403
161.586,0.0611717,293.285
161.588,0.0611978,293.168
161.59,0.061224,293.051
161.592,0.0612502,292.934
161.594,0.0612764,292.817
161.596,0.0613027,292.7
161.598,0.061329,292.582
161.6,0.0613554,292.465
161.602,0.0613818,292.349
161.604,0.0614083,292.232
161.606,0.0614348,292.115
161.608,0.0614613,291.998
161.61,0.0614879,291.881
161.612,0.0615145,291.764
161.614,0.0615411,291.648
161.616,0.0615678,291.531
161.618,0.0615946,291.415
161.62,0.0616213,291.298
161.622,0.0616481,291.182
161.624,0.061675,291.065
161.626,0.0617019,290.949
161.628,0.0617288,290.832
161.63,0.0617558,290.716
161.632,0.0617828,290.6
161.634,0.0618099,290.484
161.636,0.061837,290.368
161.638,0.0618641,290.251
161.64,0.0618913,290.135
161.642,0.0619185,290.019
161.644,0.0619458,289.903
161.646,0.0619731,289.787
161.648,0.0620004,289.672
161.65,0.0620278,289.556
161.652,0.0620552,289.44
161.654,0.0620827,289.324
161.656,0.0621102,289.209
161.658,0.0621377,289.093
161.66,0.0621653,288.977
161.662,0.0621929,288.862
161.664,0.0622206,288.746
161.666,0.0622483,288.631
161.668,0.0622761,288.515
161.67,0.0623039,288.4
161.672,0.0623317,288.285
161.674,0.0623596,288.169
161.676,0.0623875,288.054
161.678,0.0624154,287.939
161.68,0.0624434,287.824
161.682,0.0624715,287.709
161.684,0.0624996,287.594
161.686,0.0625277,287.479
161.688,0.0625558,287.364
161.69,0.0625841,287.249
161.692,0.0626123,287.134
161.694,0.0626406,287.019
161.696,0.0626689,286.904
161.698,0.0626973,286.79
161.7,0.0627257,286.675
161.702,0.0627542,286.56
161.704,0.0627827,286.446
161.706,0.0628112,286.331
161.708,0.0628398,286.217
161.71,0.0628684,286.102
161.712,0.0628971,285.988
161.714,0.0629258,285.874
161.716,0.0629545,285.759
161.718,0.0629833,285.645
161.72,0.0630121,285.531
161.722,0.063041,285.417
161.724,0.0630699,285.302
161.726,0.0630989,285.188
161.728,0.0631279,285.074
161.73,0.0631569,284.96
161.732,0.063186,284.846
161.734,0.0632151,284.732
161.736,0.0632443,284.619
161.738,0.0632735,284.505
161.74,0.0633028,284.391
161.742,0.063332,284.277
161.744,0.0633614,284.164
161.746,0.0633908,284.05
161.748,0.0634202,283.936
161.75,0.0634496,283.823
161.752,0.0634792,283.709
161.754,0.0635087,283.596
161.756,0.0635383,283.483
161.758,0.0635679,283.369
161.76,0.0635976,283.256
161.762,0.0636273,283.143
161.764,0.0636571,283.029
161.766,0.0636869,282.916
161.768,0.0637167,282.803
161.77,0.0637466,282.69
161.772,0.0637766,282.577
161.774,0.0638065,282.464
161.776,0.0638366,282.351
161.778,0.0638666,282.238
161.78,0.0638967,282.125
161.782,0.0639269,282.012
161.784,0.0639571,281.9
161.786,0.0639873,281.787
161.788,0.0640176,281.674
161.79,0.0640479,281.562
161.792,0.0640783,281.449
161.794,0.0641087,281.337
161.796,0.0641391,281.224
161.798,0.0641696,281.112
161.8,0.0642002,280.999
161.802,0.0642307,280.887
161.804,0.0642614,280.774
161.806,0.064292,280.662
161.808,0.0643228,280.55
161.81,0.0643535,280.438
161.812,0.0643843,280.326
161.814,0.0644151,280.214
161.816,0.064446,280.102
161.818,0.064477,279.99
161.82,0.0645079,279.878
161.822,0.064539,279.766
161.824,0.06457,279.654
161.826,0.0646011,279.542
161.828,0.0646323,279.43
161.83,0.0646635,279.318
161.832,0.0646947,279.207
161.834,0.064726,279.095
161.836,0.0647573,278.983
161.838,0.0647887,278.872
161.84,0.0648201,278.76
161.842,0.0648515,278.649
161.844,0.064883,278.538
161.846,0.0649146,278.426
161.848,0.0649462,278.315
161.85,0.0649778,278.204
161.852,0.0650095,278.092
161.854,0.0650412,277.981
161.856,0.065073,277.87
161.858,0.0651048,277.759
161.86,0.0651366,277.648
161.862,0.0651686,277.537
161.864,0.0652005,277.426
161.866,0.0652325,277.315
161.868,0.0652645,277.204
161.87,0.0652966,277.093
161.872,0.0653287,276.982
161.874,0.0653609,276.872
161.876,0.0653931,276.761
161.878,0.0654254,276.65
161.88,0.0654577,276.54
161.882,0.06549,276.429
161.884,0.0655224,276.318
161.886,0.0655548,276.208
161.888,0.0655873,276.097
161.89,0.0656199,275.987
161.892,0.0656524,275.877
161.894,0.0656851,275.766
161.896,0.0657177,275.656
161.898,0.0657504,275.546
161.9,0.0657832,275.436
161.902,0.065816,275.326
161.904,0.0658488,275.215
161.906,0.0658817,275.105
161.908,0.0659146,274.995
161.91,0.0659476,274.885
161.912,0.0659807,274.776
161.914,0.0660137,274.666
161.916,0.0660468,274.556
161.918,0.06608,274.446
161.92,0.0661132,274.336
161.922,0.0661465,274.227
161.924,0.0661798,274.117
161.926,0.0662131,274.007
161.928,0.0662465,273.898
161.93,0.06628,273.788
161.932,0.0663134,273.679
161.934,0.066347,273.569
161.936,0.0663805,273.46
161.938,0.0664142,273.351
161.94,0.0664478,273.241
161.942,0.0664815,273.132
161.944,0.0665153,273.023
161.946,0.0665491,272.914
161.948,0.066583,272.805
161.95,0.0666169,272.695
161.952,0.0666508,272.586
161.954,0.0666848,272.477
161.956,0.0667188,272.368
161.958,0.0667529,272.26
161.96,0.0667871,272.151
161.962,0.0668212,272.042
161.964,0.0668555,271.933
161.966,0.0668897,271.824
161.968,0.0669241,271.716
161.97,0.0669584,271.607
161.972,0.0669928,271.498
161.974,0.0670273,271.39
161.976,0.0670618,271.281
161.978,0.0670963,271.173
161.98,0.0671309,271.064
161.982,0.0671656,270.956
161.984,0.0672003,270.848
161.986,0.067235,270.739
161.988,0.0672698,270.631
161.99,0.0673046,270.523
161.992,0.0673395,270.415
161.994,0.0673745,270.307
161.996,0.0674094,270.198
161.998,0.0674444,270.09
162,0.0674795,269.982
162.002,0.0675146,269.874
162.004,0.0675498,269.767
162.006,0.067585,269.659
162.008,0.0676203,269.551
162.01,0.0676556,269.443
162.012,0.0676909,269.335
162.014,0.0677263,269.228
162.016,0.0677618,269.12
162.018,0.0677973,269.012
162.02,0.0678328,268.905
162.022,0.0678684,268.797
162.024,0.0679041,268.69
162.026,0.0679398,268.582
162.028,0.0679755,268.475
162.03,0.0680113,268.368
162.032,0.0680471,268.26
162.034,0.068083,268.153
162.036,0.0681189,268.046
162.038,0.0681549,267.939
162.04,0.0681909,267.831
162.042,0.068227,267.724
162.044,0.0682631,267.617
162.046,0.0682993,267.51
162.048,0.0683355,267.403
162.05,0.0683718,267.296
162.052,0.0684081,267.19
162.054,0.0684445,267.083
162.056,0.0684809,266.976
162.058,0.0685174,266.869
162.06,0.0685539,266.762
162.062,0.0685904,266.656
162.064,0.068627,266.549
162.066,0.0686637,266.443
162.068,0.0687004,266.336
162.07,0.0687372,266.23
162.072,0.068774,266.123
162.074,0.0688108,266.017
162.076,0.0688477,265.91
162.078,0.0688847,265.804
162.08,0.0689217,265.698
162.082,0.0689587,265.591
162.084,0.0689958,265.485
162.086,0.069033,265.379
162.088,0.0690702,265.273
162.09,0.0691074,265.167
162.092,0.0691447,265.061
162.094,0.0691821,264.955
162.096,0.0692195,264.849
162.098,0.0692569,264.743
162.1,0.0692944,264.637
162.102,0.0693319,264.531
162.104,0.0693695,264.426
162.106,0.0694072,264.32
162.108,0.0694449,264.214
162.11,0.0694826,264.108
162.112,0.0695204,264.003
162.114,0.0695582,263.897
162.116,0.0695961,263.792
162.118,0.0696341,263.686
162.12,0.0696721,263.581
162.122,0.0697101,263.475
162.124,0.0697482,263.37
162.126,0.0697864,263.265
162.128,0.0698246,263.16
162.13,0.0698628,263.054
162.132,0.0699011,262.949
162.134,0.0699394,262.844
162.136,0.0699778,262.739
162.138,0.0700163,262.634
162.14,0.0700548,262.529
162.142,0.0700933,262.424
162.144,0.0701319,262.319
162.146,0.0701706,262.214
162.148,0.0702093,262.109
162.15,0.070248,262.004
162.152,0.0702868,261.9
162.154,0.0703257,261.795
162.156,0.0703646,261.69
162.158,0.0704035,261.586
162.16,0.0704425,261.481
162.162,0.0704816,261.376
162.164,0.0705207,261.272
162.166,0.0705599,261.167
162.168,0.0705991,261.063
162.17,0.0706383,260.959
162.172,0.0706776,260.854
162.174,0.070717,260.75
162.176,0.0707564,260.646
162.178,0.0707959,260.541
162.18,0.0708354,260.437
162.182,0.070875,260.333
162.184,0.0709146,260.229
162.186,0.0709543,260.125
162.188,0.070994,260.021
162.19,0.0710338,259.917
162.192,0.0710736,259.813
162.194,0.0711135,259.709
162.196,0.0711534,259.605
162.198,0.0711934,259.501
162.2,0.0712334,259.398
162.202,0.0712735,259.294
162.204,0.0713137,259.19
162.206,0.0713539,259.087
162.208,0.0713941,258.983
162.21,0.0714344,258.88
162.212,0.0714747,258.776
162.214,0.0715151,258.673
162.216,0.0715556,258.569
162.218,0.0715961,258.466
162.22,0.0716367,258.362
162.222,0.0716773,258.259
162.224,0.0717179,258.156
162.226,0.0717587,258.053
162.228,0.0717994,257.949
162.23,0.0718403,257.846
162.232,0.0718811,257.743
162.234,0.0719221,257.64
162.236,0.071963,257.537
162.238,0.0720041,257.434
162.24,0.0720452,257.331
162.242,0.0720863,257.228
162.244,0.0721275,257.125
162.246,0.0721687,257.023
162.248,0.07221,256.92
162.25,0.0722514,256.817
162.252,0.0722928,256.714
162.254,0.0723343,256.612
162.256,0.0723758,256.509
162.258,0.0724174,256.407
162.26,0.072459,256.304
162.262,0.0725006,256.202
162.264,0.0725424,256.099
162.266,0.0725842,255.997
162.268,0.072626,255.894
162.27,0.0726679,255.792
162.272,0.0727098,255.69
162.274,0.0727518,255.587
162.276,0.0727939,255.485
162.278,0.072836,255.383
162.28,0.0728781,255.281
162.282,0.0729204,255.179
162.284,0.0729626,255.077
162.286,0.073005,254.975
162.288,0.0730473,254.873
162.29,0.0730898,254.771
162.292,0.0731322,254.669
162.294,0.0731748,254.567
162.296,0.0732174,254.465
162.298,0.07326,254.364
162.3,0.0733027,254.262
162.302,0.0733455,254.16
162.304,0.0733883,254.059
162.306,0.0734312,253.957
162.308,0.0734741,253.856
162.31,0.0735171,253.754
162.312,0.0735601,253.653
162.314,0.0736032,253.551
162.316,0.0736463,253.45
162.318,0.0736895,253.348
162.32,0.0737328,253.247
162.322,0.0737761,253.146
162.324,0.0738195,253.045
162.326,0.0738629,252.943
162.328,0.0739064,252.842
162.33,0.0739499,252.741
162.332,0.0739935,252.64
162.334,0.0740371,252.539
162.336,0.0740808,252.438
162.338,0.0741246,252.337
162.34,0.0741684,252.236
162.342,0.0742123,252.135
162.344,0.0742562,252.035
162.346,0.0743002,251.934
162.348,0.0743442,251.833
162.35,0.0743883,251.732
162.352,0.0744324,251.632
162.354,0.0744766,251.531
162.356,0.0745209,251.431
162.358,0.0745652,251.33
162.36,0.0746096,251.23
162.362,0.074654,251.129
162.364,0.0746985,251.029
162.366,0.074743,250.928
162.368,0.0747876,250.828
162.37,0.0748323,250.728
162.372,0.074877,250.627
162.374,0.0749218,250.527
162.376,0.0749666,250.427
162.378,0.0750115,250.327
162.38,0.0750564,250.227
162.382,0.0751014,250.127
162.384,0.0751464,250.027
162.386,0.0751915,249.927
162.388,0.0752367,249.827
162.39,0.0752819,249.727
162.392,0.0753272,249.627
162.394,0.0753726,249.527
162.396,0.0754179,249.427
162.398,0.0754634,249.328
162.4,0.0755089,249.228
162.402,0.0755545,249.128
162.404,0.0756001,249.029
162.406,0.0756458,248.929
162.408,0.0756915,248.83
162.41,0.0757373,248.73
162.412,0.0757832,248.631
162.414,0.0758291,248.531
162.416,0.0758751,248.432
162.418,0.0759211,248.333
162.42,0.0759672,248.233
162.422,0.0760133,248.134
162.424,0.0760595,248.035
162.426,0.0761058,247.936
162.428,0.0761521,247.836
162.43,0.0761985,247.737
162.432,0.0762449,247.638
162.434,0.0762914,247.539
162.436,0.076338,247.44
162.438,0.0763846,247.341
162.44,0.0764313,247.242
162.442,0.076478,247.144
162.444,0.0765248,247.045
162.446,0.0765716,246.946
162.448,0.0766185,246.847
162.45,0.0766655,246.749
162.452,0.0767125,246.65
162.454,0.0767596,246.551
162.456,0.0768068,246.453
162.458,0.076854,246.354
162.46,0.0769012,246.256
162.462,0.0769486,246.157
162.464,0.0769959,246.059
162.466,0.0770434,245.96
162.468,0.0770909,245.862
162.47,0.0771384,245.764
162.472,0.0771861,245.665
162.474,0.0772337,245.567
162.476,0.0772815,245.469
162.478,0.0773293,245.371
162.48,0.0773771,245.273
162.482,0.0774251,245.175
162.484,0.077473,245.077
162.486,0.0775211,244.979
162.488,0.0775692,244.881
162.49,0.0776173,244.783
162.492,0.0776656,244.685
162.494,0.0777138,244.587
162.496,0.0777622,244.489
162.498,0.0778106,244.391
162.5,0.077859,244.294
162.502,0.0779076,244.196
162.504,0.0779562,244.098
162.506,0.0780048,244.001
162.508,0.0780535,243.903
162.51,0.0781023,243.806
162.512,0.0781511,243.708
162.514,0.0782,243.611
162.516,0.0782489,243.513
162.518,0.0782979,243.416
162.52,0.078347,243.319
162.522,0.0783961,243.221
162.524,0.0784453,243.124
162.526,0.0784946,243.027
162.528,0.0785439,242.93
162.53,0.0785933,242.833
162.532,0.0786427,242.736
162.534,0.0786922,242.638
162.536,0.0787418,242.541
162.538,0.0787914,242.444
162.54,0.0788411,242.348
162.542,0.0788909,242.251
162.544,0.0789407,242.154
162.546,0.0789905,242.057
162.548,0.0790405,241.96
162.55,0.0790905,241.863
162.552,0.0791405,241.767
162.554,0.0791907,241.67
162.556,0.0792408,241.573
162.558,0.0792911,241.477
162.56,0.0793414,241.38
162.562,0.0793918,241.284
162.564,0.0794422,241.187
162.566,0.0794927,241.091
162.568,0.0795433,240.994
162.57,0.0795939,240.898
162.572,0.0796446,240.802
162.574,0.0796953,240.705
162.576,0.0797461,240.609
162.578,0.079797,240.513
162.58,0.0798479,240.417
162.582,0.0798989,240.321
162.584,0.07995,240.225
162.586,0.0800011,240.128
162.588,0.0800523,240.032
162.59,0.0801036,239.936
162.592,0.0801549,239.841
162.594,0.0802063,239.745
162.596,0.0802577,239.649
162.598,0.0803092,239.553
162.6,0.0803608,239.457
162.602,0.0804124,239.361
162.604,0.0804641,239.266
162.606,0.0805159,239.17
162.608,0.0805677,239.074
162.61,0.0806196,238.979
162.612,0.0806716,238.883
162.614,0.0807236,238.788
162.616,0.0807757,238.692
162.618,0.0808279,238.597
162.62,0.0808801,238.501
162.622,0.0809324,238.406
162.624,0.0809847,238.311
162.626,0.0810371,238.215
162.628,0.0810896,238.12
162.63,0.0811421,238.025
162.632,0.0811947,237.93
162.634,0.0812474,237.835
162.636,0.0813001,237.74
162.638,0.0813529,237.644
162.64,0.0814058,237.549
162.642,0.0814587,237.454
162.644,0.0815117,237.36
162.646,0.0815648,237.265
162.648,0.0816179,237.17
162.65,0.0816711,237.075
162.652,0.0817244,236.98
162.654,0.0817777,236.885
162.656,0.0818311,236.791
162.658,0.0818845,236.696
162.66,0.081938,236.601
162.662,0.0819916,236.507
162.664,0.0820453,236.412
162.666,0.082099,236.318
162.668,0.0821528,236.223
162.67,0.0822066,236.129
162.672,0.0822606,236.034
162.674,0.0823145,235.94
162.676,0.0823686,235.846
162.678,0.0824227,235.751
162.68,0.0824769,235.657
162.682,0.0825312,235.563
162.684,0.0825855,235.469
162.686,0.0826399,235.374
162.688,0.0826943,235.28
162.69,0.0827488,235.186
162.692,0.0828034,235.092
162.694,0.0828581,234.998
162.696,0.0829128,234.904
162.698,0.0829676,234.81
162.7,0.0830224,234.716
162.702,0.0830774,234.623
162.704,0.0831323,234.529
162.706,0.0831874,234.435
162.708,0.0832425,234.341
162.71,0.0832977,234.247
162.712,0.083353,234.154
162.714,0.0834083,234.06
162.716,0.0834637,233.967
162.718,0.0835192,233.873
162.72,0.0835747,233.78
162.722,0.0836303,233.686
162.724,0.083686,233.593
162.726,0.0837417,233.499
162.728,0.0837975,233.406
162.73,0.0838534,233.313
162.732,0.0839093,233.219
162.734,0.0839654,233.126
162.736,0.0840214,233.033
162.738,0.0840776,232.94
162.74,0.0841338,232.846
162.742,0.0841901,232.753
162.744,0.0842464,232.66
162.746,0.0843029,232.567
162.748,0.0843594,232.474
162.75,0.0844159,232.381
162.752,0.0844726,232.288
162.754,0.0845293,232.195
162.756,0.084586,232.103
162.758,0.0846429,232.01
162.76,0.0846998,231.917
162.762,0.0847568,231.824
162.764,0.0848138,231.732
162.766,0.0848709,231.639
162.768,0.0849281,231.546
162.77,0.0849854,231.454
162.772,0.0850427,231.361
162.774,0.0851001,231.269
162.776,0.0851576,231.176
162.778,0.0852151,231.084
162.78,0.0852728,230.991
162.782,0.0853304,230.899
162.784,0.0853882,230.807
162.786,0.085446,230.714
162.788,0.0855039,230.622
162.79,0.0855619,230.53
162.792,0.0856199,230.438
162.794,0.085678,230.346
162.796,0.0857362,230.254
162.798,0.0857944,230.161
