prey 1 growth rate,0.5
prey 1 death rate,0.0006
prey 2 growth rate,0.4
prey 2 death rate,0.0005
predator growth rate,0.0008
predator death rate,0.42
x1,500
x2,200
y,20
n,10000
t (days),100

timestep,x1,x2,y
59.52,175.211,44.2121,33.2795
59.53,176.054,44.4659,33.1984
59.54,176.902,44.7212,33.1178
59.55,177.753,44.9778,33.0376
59.56,178.609,45.2358,32.958
59.57,179.468,45.4952,32.8789
59.58,180.333,45.756,32.8002
59.59,181.201,46.0183,32.722
59.6,182.073,46.2819,32.6443
59.61,182.95,46.547,32.5671
59.62,183.831,46.8135,32.4903
59.63,184.717,47.0815,32.4141
59.64,185.607,47.3509,32.3383
59.65,186.501,47.6218,32.263
59.66,187.4,47.8942,32.1882
59.67,188.303,48.168,32.1138
59.68,189.21,48.4434,32.0399
59.69,190.122,48.7202,31.9665
59.7,191.038,48.9985,31.8936
59.71,191.959,49.2783,31.8212
59.72,192.885,49.5596,31.7492
59.73,193.815,49.8425,31.6776
59.74,194.749,50.1269,31.6066
59.75,195.688,50.4128,31.536
59.76,196.632,50.7003,31.4659
59.77,197.58,50.9893,31.3962
59.78,198.533,51.2799,31.327
59.79,199.491,51.5721,31.2583
59.8,200.453,51.8658,31.1901
59.81,201.42,52.1611,31.1223
59.82,202.392,52.4581,31.0549
59.83,203.369,52.7566,30.9881
59.84,204.35,53.0567,30.9216
59.85,205.337,53.3585,30.8557
59.86,206.328,53.6619,30.7902
59.87,207.324,53.9669,30.7252
59.88,208.325,54.2736,30.6606
59.89,209.33,54.5819,30.5965
59.9,210.341,54.8919,30.5328
59.91,211.357,55.2036,30.4696
59.92,212.377,55.5169,30.4068
59.93,213.403,55.832,30.3445
59.94,214.434,56.1487,30.2827
59.95,215.469,56.4671,30.2213
59.96,216.51,56.7873,30.1603
59.97,217.556,57.1092,30.0998
59.98,218.607,57.4328,30.0398
59.99,219.663,57.7581,29.9802
60,220.725,58.0852,29.9211
60.01,221.791,58.4141,29.8624
60.02,222.863,58.7447,29.8041
60.03,223.94,59.0771,29.7463
60.04,225.023,59.4113,29.689
60.05,226.11,59.7473,29.6321
60.06,227.203,60.0851,29.5756
60.07,228.302,60.4248,29.5196
60.08,229.406,60.7662,29.4641
60.09,230.515,61.1095,29.4089
60.1,231.629,61.4546,29.3543
60.11,232.749,61.8016,29.3
60.12,233.875,62.1504,29.2463
60.13,235.006,62.5011,29.1929
60.14,236.143,62.8537,29.14
60.15,237.285,63.2082,29.0876
60.16,238.433,63.5646,29.0356
60.17,239.586,63.9229,28.984
60.18,240.745,64.2831,28.9329
60.19,241.91,64.6452,28.8822
60.2,243.081,65.0093,28.832
60.21,244.257,65.3753,28.7822
60.22,245.439,65.7433,28.7328
60.23,246.627,66.1133,28.6839
60.24,247.82,66.4852,28.6354
60.25,249.02,66.8592,28.5874
60.26,250.225,67.2351,28.5398
60.27,251.436,67.6131,28.4926
60.28,252.653,67.993,28.4459
60.29,253.877,68.3751,28.3997
60.3,255.106,68.7591,28.3538
60.31,256.341,69.1452,28.3084
60.32,257.582,69.5334,28.2635
60.33,258.829,69.9236,28.219
60.34,260.083,70.3159,28.1749
60.35,261.342,70.7103,28.1313
60.36,262.608,71.1069,28.0881
60.37,263.88,71.5055,28.0453
60.38,265.158,71.9063,28.003
60.39,266.442,72.3092,27.9612
60.4,267.733,72.7142,27.9197
60.41,269.03,73.1215,27.8787
60.42,270.333,73.5308,27.8382
60.43,271.643,73.9424,27.7981
60.44,272.959,74.3562,27.7584
60.45,274.282,74.7721,27.7192
60.46,275.611,75.1903,27.6804
60.47,276.946,75.6107,27.6421
60.48,278.288,76.0334,27.6042
60.49,279.637,76.4583,27.5667
60.5,280.992,76.8855,27.5297
60.51,282.354,77.3149,27.4931
60.52,283.723,77.7466,27.457
60.53,285.098,78.1806,27.4213
60.54,286.48,78.617,27.3861
60.55,287.868,79.0556,27.3513
60.56,289.264,79.4966,27.3169
60.57,290.666,79.9399,27.283
60.58,292.075,80.3856,27.2496
60.59,293.492,80.8336,27.2166
60.6,294.915,81.2841,27.184
60.61,296.344,81.7369,27.1519
60.62,297.781,82.1921,27.1202
60.63,299.225,82.6497,27.089
60.64,300.676,83.1098,27.0582
60.65,302.135,83.5723,27.0279
60.66,303.6,84.0373,26.998
60.67,305.072,84.5047,26.9686
60.68,306.552,84.9746,26.9396
60.69,308.039,85.447,26.9111
60.7,309.533,85.9219,26.883
60.71,311.034,86.3993,26.8554
60.72,312.543,86.8792,26.8282
60.73,314.059,87.3617,26.8015
60.74,315.582,87.8467,26.7752
60.75,317.113,88.3343,26.7494
60.76,318.652,88.8245,26.7241
60.77,320.198,89.3173,26.6992
60.78,321.751,89.8127,26.6748
60.79,323.312,90.3106,26.6508
60.8,324.881,90.8113,26.6273
60.81,326.457,91.3146,26.6043
60.82,328.041,91.8205,26.5817
60.83,329.633,92.3291,26.5596
60.84,331.233,92.8404,26.538
60.85,332.84,93.3544,26.5168
60.86,334.455,93.8711,26.4961
60.87,336.078,94.3905,26.4759
60.88,337.709,94.9127,26.4561
60.89,339.348,95.4376,26.4368
60.9,340.995,95.9653,26.418
60.91,342.65,96.4958,26.3996
60.92,344.313,97.0291,26.3817
60.93,345.984,97.5652,26.3643
60.94,347.663,98.1041,26.3474
60.95,349.351,98.6458,26.331
60.96,351.046,99.1904,26.315
60.97,352.75,99.7379,26.2995
60.98,354.463,100.288,26.2845
60.99,356.183,100.841,26.27
61,357.912,101.398,26.256
61.01,359.65,101.957,26.2424
61.02,361.395,102.519,26.2294
61.03,363.15,103.084,26.2168
61.04,364.913,103.652,26.2048
61.05,366.684,104.223,26.1932
61.06,368.464,104.797,26.1822
61.07,370.253,105.373,26.1716
61.08,372.051,105.953,26.1615
61.09,373.857,106.536,26.1519
61.1,375.672,107.123,26.1429
61.11,377.496,107.712,26.1343
61.12,379.328,108.304,26.1263
61.13,381.17,108.899,26.1187
61.14,383.021,109.498,26.1117
61.15,384.88,110.099,26.1052
61.16,386.749,110.704,26.0992
61.17,388.627,111.312,26.0937
61.18,390.513,111.923,26.0888
61.19,392.409,112.537,26.0844
61.2,394.315,113.155,26.0805
61.21,396.229,113.776,26.0771
61.22,398.153,114.4,26.0742
61.23,400.086,115.027,26.0719
61.24,402.029,115.657,26.0702
61.25,403.981,116.291,26.0689
61.26,405.942,116.928,26.0682
61.27,407.913,117.569,26.0681
61.28,409.894,118.213,26.0685
61.29,411.884,118.86,26.0694
61.3,413.884,119.51,26.0709
61.31,415.893,120.164,26.073
61.32,417.913,120.822,26.0756
61.33,419.942,121.482,26.0787
61.34,421.981,122.147,26.0825
61.35,424.029,122.814,26.0868
61.36,426.088,123.486,26.0916
61.37,428.157,124.16,26.0971
61.38,430.236,124.838,26.1031
61.39,432.324,125.52,26.1097
61.4,434.423,126.205,26.1168
61.41,436.533,126.894,26.1246
61.42,438.652,127.587,26.1329
61.43,440.782,128.283,26.1419
61.44,442.922,128.982,26.1514
61.45,445.072,129.686,26.1615
61.46,447.233,130.392,26.1723
61.47,449.404,131.103,26.1836
61.48,451.585,131.817,26.1956
61.49,453.778,132.535,26.2081
61.5,455.98,133.257,26.2213
61.51,458.194,133.982,26.2351
61.52,460.418,134.712,26.2496
61.53,462.653,135.445,26.2646
61.54,464.899,136.181,26.2803
61.55,467.156,136.922,26.2967
61.56,469.423,137.667,26.3137
61.57,471.702,138.415,26.3313
61.58,473.991,139.167,26.3496
61.59,476.292,139.923,26.3685
61.6,478.603,140.683,26.3881
61.61,480.926,141.447,26.4084
61.62,483.26,142.215,26.4293
61.63,485.605,142.987,26.4509
61.64,487.962,143.763,26.4732
61.65,490.33,144.542,26.4961
61.66,492.709,145.326,26.5198
61.67,495.1,146.114,26.5442
61.68,497.503,146.906,26.5692
61.69,499.917,147.702,26.595
61.7,502.342,148.502,26.6214
61.71,504.78,149.306,26.6486
61.72,507.229,150.115,26.6765
61.73,509.69,150.927,26.7052
61.74,512.162,151.744,26.7345
61.75,514.647,152.565,26.7646
61.76,517.144,153.39,26.7955
61.77,519.652,154.22,26.8271
61.78,522.173,155.054,26.8594
61.79,524.706,155.892,26.8925
61.8,527.251,156.734,26.9264
61.81,529.808,157.58,26.9611
61.82,532.377,158.431,26.9965
61.83,534.959,159.287,27.0328
61.84,537.553,160.146,27.0698
61.85,540.16,161.011,27.1076
61.86,542.779,161.879,27.1463
61.87,545.411,162.752,27.1857
61.88,548.055,163.63,27.226
61.89,550.713,164.512,27.2671
61.9,553.382,165.398,27.309
61.91,556.065,166.289,27.3518
61.92,558.761,167.185,27.3955
61.93,561.469,168.085,27.44
61.94,564.19,168.99,27.4853
61.95,566.925,169.899,27.5316
61.96,569.672,170.813,27.5787
61.97,572.433,171.732,27.6267
61.98,575.207,172.655,27.6756
61.99,577.994,173.583,27.7255
62,580.795,174.516,27.7762
62.01,583.608,175.453,27.8279
62.02,586.436,176.396,27.8805
62.03,589.277,177.343,27.934
62.04,592.131,178.295,27.9885
62.05,594.999,179.252,28.044
62.06,597.881,180.213,28.1004
62.07,600.776,181.18,28.1578
62.08,603.686,182.151,28.2163
62.09,606.609,183.128,28.2757
62.1,609.546,184.109,28.3361
62.11,612.497,185.095,28.3975
62.12,615.462,186.087,28.46
62.13,618.441,187.083,28.5235
62.14,621.435,188.085,28.5881
62.15,624.443,189.091,28.6537
62.16,627.465,190.103,28.7205
62.17,630.501,191.119,28.7883
62.18,633.552,192.141,28.8572
62.19,636.617,193.168,28.9272
62.2,639.697,194.2,28.9983
62.21,642.792,195.238,29.0705
62.22,645.901,196.28,29.144
62.23,649.025,197.328,29.2185
62.24,652.164,198.381,29.2943
62.25,655.317,199.44,29.3712
62.26,658.486,200.504,29.4493
62.27,661.669,201.573,29.5286
62.28,664.868,202.647,29.6092
62.29,668.082,203.727,29.691
62.3,671.311,204.813,29.774
62.31,674.555,205.903,29.8583
62.32,677.815,207,29.9439
62.33,681.09,208.102,30.0308
62.34,684.38,209.209,30.119
62.35,687.686,210.322,30.2085
62.36,691.008,211.44,30.2993
62.37,694.345,212.564,30.3915
62.38,697.698,213.694,30.4851
62.39,701.067,214.829,30.5801
62.4,704.451,215.97,30.6765
62.41,707.852,217.117,30.7743
62.42,711.269,218.269,30.8735
62.43,714.701,219.427,30.9742
62.44,718.15,220.591,31.0763
62.45,721.615,221.761,31.18
62.46,725.096,222.937,31.2851
62.47,728.594,224.118,31.3918
62.48,732.108,225.305,31.5
62.49,735.638,226.498,31.6098
62.5,739.185,227.697,31.7212
62.51,742.749,228.902,31.8342
62.52,746.329,230.113,31.9488
62.53,749.926,231.33,32.0651
62.54,753.539,232.553,32.183
62.55,757.17,233.783,32.3026
62.56,760.818,235.018,32.4239
62.57,764.482,236.259,32.5469
62.58,768.164,237.506,32.6717
62.59,771.863,238.76,32.7983
62.6,775.579,240.02,32.9267
62.61,779.312,241.285,33.0569
62.62,783.063,242.558,33.1889
62.63,786.831,243.836,33.3228
62.64,790.617,245.121,33.4586
62.65,794.42,246.412,33.5963
62.66,798.24,247.709,33.736
62.67,802.079,249.013,33.8776
62.68,805.935,250.323,34.0213
62.69,809.809,251.639,34.1669
62.7,813.701,252.962,34.3146
62.71,817.611,254.291,34.4644
62.72,821.539,255.627,34.6163
62.73,825.485,256.97,34.7703
62.74,829.45,258.319,34.9266
62.75,833.432,259.674,35.0849
62.76,837.433,261.036,35.2456
62.77,841.452,262.405,35.4085
62.78,845.49,263.78,35.5736
62.79,849.546,265.162,35.7411
62.8,853.621,266.551,35.911
62.81,857.715,267.946,36.0832
62.82,861.827,269.348,36.2579
62.83,865.958,270.757,36.435
62.84,870.108,272.173,36.6146
62.85,874.277,273.596,36.7967
62.86,878.465,275.025,36.9814
62.87,882.672,276.461,37.1688
62.88,886.898,277.905,37.3587
62.89,891.143,279.355,37.5513
62.9,895.408,280.812,37.7467
62.91,899.692,282.276,37.9447
62.92,903.995,283.747,38.1456
62.93,908.318,285.225,38.3494
62.94,912.66,286.71,38.556
62.95,917.022,288.202,38.7655
62.96,921.404,289.702,38.978
62.97,925.805,291.208,39.1936
62.98,930.227,292.722,39.4121
62.99,934.668,294.242,39.6338
63,939.129,295.77,39.8587
63.01,943.61,297.305,40.0867
63.02,948.111,298.848,40.318
63.03,952.632,300.398,40.5526
63.04,957.174,301.955,40.7905
63.05,961.735,303.519,41.0319
63.06,966.318,305.091,41.2767
63.07,970.92,306.67,41.525
63.08,975.543,308.256,41.7768
63.09,980.186,309.85,42.0323
63.1,984.85,311.451,42.2915
63.11,989.535,313.06,42.5544
63.12,994.241,314.677,42.8211
63.13,998.967,316.3,43.0917
63.14,1003.71,317.932,43.3661
63.15,1008.48,319.571,43.6446
63.16,1013.27,321.217,43.9271
63.17,1018.08,322.871,44.2137
63.18,1022.91,324.533,44.5045
63.19,1027.76,326.202,44.7995
63.2,1032.64,327.879,45.0989
63.21,1037.53,329.564,45.4026
63.22,1042.45,331.256,45.7108
63.23,1047.38,332.956,46.0235
63.24,1052.34,334.664,46.3408
63.25,1057.32,336.38,46.6628
63.26,1062.32,338.103,46.9896
63.27,1067.35,339.835,47.3212
63.28,1072.39,341.574,47.6577
63.29,1077.46,343.321,47.9993
63.3,1082.54,345.075,48.3459
63.31,1087.65,346.838,48.6977
63.32,1092.79,348.609,49.0547
63.33,1097.94,350.387,49.4171
63.34,1103.11,352.174,49.785
63.35,1108.31,353.968,50.1584
63.36,1113.53,355.771,50.5374
63.37,1118.77,357.581,50.9222
63.38,1124.03,359.399,51.3128
63.39,1129.32,361.226,51.7093
63.4,1134.63,363.06,52.1118
63.41,1139.96,364.903,52.5205
63.42,1145.31,366.753,52.9355
63.43,1150.68,368.612,53.3568
63.44,1156.08,370.479,53.7846
63.45,1161.5,372.353,54.2189
63.46,1166.94,374.236,54.66
63.47,1172.4,376.127,55.1079
63.48,1177.89,378.027,55.5627
63.49,1183.39,379.934,56.0246
63.5,1188.92,381.849,56.4937
63.51,1194.48,383.773,56.9702
63.52,1200.05,385.705,57.4541
63.53,1205.65,387.645,57.9456
63.54,1211.27,389.593,58.4448
63.55,1216.91,391.549,58.9519
63.56,1222.58,393.514,59.467
63.57,1228.27,395.487,59.9903
63.58,1233.98,397.468,60.522
63.59,1239.71,399.457,61.0621
63.6,1245.47,401.454,61.6108
63.61,1251.24,403.46,62.1683
63.62,1257.04,405.473,62.7348
63.63,1262.87,407.495,63.3104
63.64,1268.71,409.526,63.8954
63.65,1274.58,411.564,64.4898
63.66,1280.47,413.611,65.0938
63.67,1286.39,415.666,65.7077
63.68,1292.32,417.729,66.3316
63.69,1298.28,419.8,66.9657
63.7,1304.26,421.879,67.6103
63.71,1310.27,423.967,68.2655
63.72,1316.29,426.062,68.9314
63.73,1322.34,428.166,69.6084
63.74,1328.41,430.278,70.2967
63.75,1334.5,432.398,70.9964
63.76,1340.62,434.527,71.7078
63.77,1346.76,436.663,72.4311
63.78,1352.92,438.807,73.1666
63.79,1359.1,440.96,73.9144
63.8,1365.3,443.12,74.6749
63.81,1371.53,445.289,75.4483
63.82,1377.77,447.465,76.2348
63.83,1384.04,449.65,77.0347
63.84,1390.33,451.842,77.8483
63.85,1396.65,454.043,78.6758
63.86,1402.98,456.251,79.5175
63.87,1409.34,458.467,80.3738
63.88,1415.72,460.691,81.2448
63.89,1422.12,462.922,82.1309
63.9,1428.54,465.162,83.0325
63.91,1434.98,467.409,83.9498
63.92,1441.44,469.664,84.8831
63.93,1447.92,471.926,85.8328
63.94,1454.43,474.196,86.7992
63.95,1460.95,476.474,87.7827
63.96,1467.5,478.759,88.7835
63.97,1474.06,481.051,89.8021
63.98,1480.65,483.351,90.8389
63.99,1487.26,485.658,91.8942
64,1493.88,487.972,92.9683
64.01,1500.53,490.294,94.0618
64.02,1507.2,492.622,95.175
64.03,1513.88,494.958,96.3083
64.04,1520.58,497.301,97.4621
64.05,1527.31,499.651,98.6369
64.06,1534.05,502.007,99.8331
64.07,1540.81,504.37,101.051
64.08,1547.59,506.74,102.292
64.09,1554.39,509.117,103.555
64.1,1561.2,511.5,104.841
64.11,1568.03,513.889,106.152
64.12,1574.88,516.285,107.486
64.13,1581.75,518.687,108.846
64.14,1588.64,521.095,110.231
64.15,1595.54,523.51,111.642
64.16,1602.45,525.93,113.079
64.17,1609.39,528.356,114.543
64.18,1616.33,530.787,116.035
64.19,1623.3,533.224,117.556
64.2,1630.28,535.667,119.105
64.21,1637.27,538.115,120.684
64.22,1644.28,540.568,122.292
64.23,1651.3,543.026,123.932
64.24,1658.34,545.489,125.603
64.25,1665.38,547.957,127.307
64.26,1672.45,550.429,129.043
64.27,1679.52,552.906,130.813
64.28,1686.6,555.386,132.618
64.29,1693.7,557.872,134.458
64.3,1700.81,560.36,136.333
64.31,1707.93,562.853,138.246
64.32,1715.05,565.349,140.196
64.33,1722.19,567.849,142.184
64.34,1729.34,570.352,144.212
64.35,1736.49,572.858,146.28
64.36,1743.65,575.366,148.389
64.37,1750.82,577.877,150.541
64.38,1758,580.39,152.735
64.39,1765.18,582.906,154.973
64.4,1772.37,585.423,157.257
64.41,1779.56,587.942,159.586
64.42,1786.76,590.462,161.962
64.43,1793.95,592.983,164.387
64.44,1801.16,595.505,166.861
64.45,1808.36,598.028,169.385
64.46,1815.56,600.55,171.961
64.47,1822.77,603.073,174.59
64.48,1829.97,605.596,177.272
64.49,1837.17,608.117,180.01
64.5,1844.38,610.638,182.804
64.51,1851.57,613.158,185.656
64.52,1858.77,615.675,188.568
64.53,1865.95,618.191,191.539
64.54,1873.14,620.705,194.573
64.55,1880.31,623.216,197.67
64.56,1887.48,625.723,200.832
64.57,1894.64,628.227,204.06
64.58,1901.79,630.728,207.357
64.59,1908.92,633.224,210.722
64.6,1916.05,635.715,214.159
64.61,1923.16,638.201,217.669
64.62,1930.25,640.682,221.253
64.63,1937.34,643.156,224.913
64.64,1944.4,645.624,228.651
64.65,1951.44,648.085,232.47
64.66,1958.47,650.539,236.369
64.67,1965.47,652.984,240.353
64.68,1972.45,655.421,244.422
64.69,1979.41,657.849,248.579
64.7,1986.34,660.267,252.825
64.71,1993.25,662.676,257.163
64.72,2000.12,665.073,261.595
64.73,2006.97,667.459,266.123
64.74,2013.78,669.833,270.749
64.75,2020.56,672.194,275.476
64.76,2027.31,674.542,280.306
64.77,2034.02,676.876,285.241
64.78,2040.69,679.196,290.284
64.79,2047.32,681.5,295.437
64.8,2053.9,683.788,300.704
64.81,2060.44,686.06,306.085
64.82,2066.94,688.314,311.585
64.83,2073.38,690.549,317.206
64.84,2079.78,692.766,322.951
64.85,2086.12,694.963,328.822
64.86,2092.41,697.139,334.823
64.87,2098.64,699.294,340.956
64.88,2104.81,701.427,347.225
64.89,2110.91,703.536,353.633
64.9,2116.96,705.621,360.182
64.91,2122.93,707.681,366.876
64.92,2128.84,709.715,373.718
64.93,2134.67,711.722,380.712
64.94,2140.43,713.701,387.861
64.95,2146.11,715.651,395.169
64.96,2151.72,717.572,402.639
64.97,2157.23,719.461,410.274
64.98,2162.67,721.318,418.079
64.99,2168.01,723.142,426.057
65,2173.26,724.932,434.212
65.01,2178.42,726.686,442.547
65.02,2183.48,728.404,451.068
65.03,2188.43,730.084,459.777
65.04,2193.28,731.725,468.678
65.05,2198.03,733.325,477.777
65.06,2202.66,734.885,487.076
65.07,2207.18,736.401,496.581
65.08,2211.58,737.874,506.296
65.09,2215.86,739.301,516.224
65.1,2220.01,740.682,526.371
65.11,2224.03,742.015,536.74
65.12,2227.92,743.298,547.337
65.13,2231.68,744.531,558.166
65.14,2235.29,745.711,569.231
65.15,2238.76,746.838,580.537
65.16,2242.08,747.909,592.089
65.17,2245.25,748.924,603.892
65.18,2248.26,749.881,615.95
65.19,2251.11,750.779,628.268
65.2,2253.8,751.615,640.851
65.21,2256.32,752.388,653.704
65.22,2258.66,753.098,666.831
65.23,2260.83,753.741,680.238
65.24,2262.82,754.318,693.93
65.25,2264.61,754.825,707.91
65.26,2266.22,755.262,722.185
65.27,2267.64,755.626,736.76
65.28,2268.85,755.917,751.637
65.29,2269.86,756.132,766.824
65.3,2270.66,756.27,782.324
65.31,2271.25,756.329,798.143
65.32,2271.62,756.308,814.285
65.33,2271.76,756.205,830.754
65.34,2271.69,756.019,847.556
65.35,2271.38,755.747,864.694
65.36,2270.83,755.387,882.174
65.37,2270.04,754.94,899.999
65.38,2269.01,754.402,918.174
65.39,2267.73,753.773,936.703
65.4,2266.2,753.05,955.59
65.41,2264.41,752.232,974.838
65.42,2262.35,751.318,994.452
65.43,2260.03,750.306,1014.44
65.44,2257.44,749.194,1034.79
65.45,2254.57,747.982,1055.52
65.46,2251.43,746.667,1076.63
65.47,2248,745.249,1098.12
65.48,2244.28,743.725,1120
65.49,2240.27,742.096,1142.26
65.5,2235.97,740.359,1164.9
65.51,2231.38,738.513,1187.94
65.52,2226.48,736.557,1211.37
65.53,2221.28,734.49,1235.19
65.54,2215.77,732.311,1259.4
65.55,2209.95,730.02,1284.01
65.56,2203.81,727.614,1309.01
65.57,2197.37,725.094,1334.4
65.58,2190.6,722.459,1360.19
65.59,2183.52,719.708,1386.37
65.6,2176.11,716.84,1412.94
65.61,2168.38,713.856,1439.89
65.62,2160.33,710.754,1467.23
65.63,2151.95,707.534,1494.96
65.64,2143.24,704.197,1523.06
65.65,2134.21,700.742,1551.54
65.66,2124.85,697.169,1580.39
65.67,2115.16,693.479,1609.61
65.68,2105.14,689.671,1639.19
65.69,2094.8,685.746,1669.13
65.7,2084.13,681.705,1699.41
65.71,2073.14,677.548,1730.04
65.72,2061.83,673.276,1761
65.73,2050.19,668.89,1792.29
65.74,2038.23,664.391,1823.9
65.75,2025.96,659.779,1855.82
65.76,2013.38,655.057,1888.04
65.77,2000.48,650.225,1920.55
65.78,1987.28,645.286,1953.34
65.79,1973.77,640.24,1986.39
65.8,1959.97,635.09,2019.71
65.81,1945.87,629.837,2053.26
65.82,1931.49,624.484,2087.05
65.83,1916.82,619.033,2121.06
65.84,1901.87,613.486,2155.26
65.85,1886.65,607.845,2189.66
65.86,1871.16,602.114,2224.23
65.87,1855.42,596.294,2258.96
65.88,1839.42,590.389,2293.84
65.89,1823.18,584.401,2328.84
65.9,1806.71,578.334,2363.95
65.91,1790,572.19,2399.16
65.92,1773.08,565.974,2434.44
65.93,1755.94,559.687,2469.78
65.94,1738.6,553.334,2505.16
65.95,1721.06,546.918,2540.56
65.96,1703.34,540.443,2575.97
65.97,1685.45,533.912,2611.36
65.98,1667.38,527.329,2646.72
65.99,1649.17,520.698,2682.03
66,1630.8,514.023,2717.26
66.01,1612.3,507.307,2752.4
66.02,1593.68,500.555,2787.44
66.03,1574.93,493.769,2822.34
66.04,1556.09,486.956,2857.1
66.05,1537.15,480.117,2891.69
66.06,1518.12,473.258,2926.09
66.07,1499.03,466.382,2960.29
66.08,1479.87,459.494,2994.27
66.09,1460.66,452.596,3028
66.1,1441.4,445.694,3061.48
66.11,1422.12,438.791,3094.67
66.12,1402.82,431.891,3127.57
66.13,1383.5,424.998,3160.16
66.14,1364.19,418.115,3192.42
66.15,1344.89,411.247,3224.33
66.16,1325.61,404.396,3255.87
66.17,1306.35,397.567,3287.05
66.18,1287.14,390.764,3317.82
66.19,1267.98,383.989,3348.19
66.2,1248.88,377.246,3378.14
66.21,1229.85,370.538,3407.65
66.22,1210.89,363.869,3436.72
66.23,1192.02,357.241,3465.32
66.24,1173.25,350.657,3493.45
66.25,1154.57,344.121,3521.1
66.26,1136.01,337.635,3548.25
66.27,1117.57,331.201,3574.9
66.28,1099.25,324.823,3601.04
66.29,1081.06,318.503,3626.65
66.3,1063.01,312.242,3651.73
66.31,1045.11,306.044,3676.27
66.32,1027.36,299.91,3700.27
66.33,1009.77,293.842,3723.72
66.34,992.338,287.842,3746.61
66.35,975.077,281.912,3768.93
66.36,957.99,276.053,3790.69
66.37,941.081,270.267,3811.88
66.38,924.355,264.556,3832.5
66.39,907.815,258.919,3852.54
66.4,891.466,253.359,3872.01
66.41,875.31,247.877,3890.89
66.42,859.351,242.473,3909.2
66.43,843.592,237.149,3926.92
66.44,828.035,231.904,3944.06
66.45,812.683,226.74,3960.63
66.46,797.538,221.657,3976.62
66.47,782.601,216.655,3992.02
66.48,767.874,211.735,4006.86
66.49,753.359,206.897,4021.12
66.5,739.056,202.142,4034.82
66.51,724.966,197.468,4047.95
66.52,711.09,192.876,4060.51
66.53,697.429,188.366,4072.52
66.54,683.981,183.938,4083.98
66.55,670.748,179.591,4094.89
66.56,657.729,175.326,4105.25
66.57,644.923,171.141,4115.08
66.58,632.331,167.036,4124.37
66.59,619.951,163.011,4133.14
66.6,607.782,159.066,4141.39
66.61,595.824,155.199,4149.13
66.62,584.074,151.409,4156.36
66.63,572.532,147.697,4163.09
66.64,561.197,144.061,4169.33
66.65,550.066,140.501,4175.08
66.66,539.138,137.015,4180.35
66.67,528.411,133.603,4185.15
66.68,517.884,130.265,4189.49
66.69,507.554,126.998,4193.37
66.7,497.418,123.802,4196.81
66.71,487.476,120.677,4199.8
66.72,477.725,117.62,4202.36
66.73,468.162,114.632,4204.5
66.74,458.785,111.71,4206.22
66.75,449.592,108.855,4207.53
66.76,440.58,106.065,4208.44
66.77,431.747,103.338,4208.96
66.78,423.09,100.674,4209.09
66.79,414.607,98.0724,4208.85
66.8,406.295,95.5312,4208.23
66.81,398.152,93.0495,4207.26
66.82,390.174,90.6263,4205.93
66.83,382.36,88.2606,4204.26
66.84,374.707,85.9512,4202.25
66.85,367.211,83.697,4199.91
66.86,359.871,81.497,4197.24
66.87,352.683,79.3502,4194.27
66.88,345.646,77.2553,4190.98
66.89,338.756,75.2115,4187.4
66.9,332.01,73.2176,4183.52
66.91,325.407,71.2727,4179.36
66.92,318.944,69.3756,4174.92
66.93,312.617,67.5254,4170.21
66.94,306.425,65.721,4165.23
66.95,300.365,63.9615,4160
66.96,294.434,62.2459,4154.52
66.97,288.629,60.5731,4148.79
66.98,282.949,58.9424,4142.83
66.99,277.391,57.3526,4136.64
67,271.953,55.8029,4130.22
67.01,266.631,54.2924,4123.58
67.02,261.425,52.8201,4116.74
