prey growth rate,0.5
prey death rate,0.002
predator 1 growth rate,0.00025
predator 1 death rate,0.11
predator 2 growth rate,0.00023
predator 2 death rate,0.1
x,500
y,100
z,100
n,20000
t (days),500

timestep,x,y,z
470.65,379.768,71.4082,129.041
470.675,380.711,71.3815,129.001
470.7,381.657,71.3553,128.961
470.725,382.607,71.3295,128.922
470.75,383.561,71.3041,128.884
470.775,384.518,71.2792,128.846
470.8,385.478,71.2547,128.809
470.825,386.443,71.2306,128.773
470.85,387.41,71.207,128.738
470.875,388.382,71.1838,128.703
470.9,389.357,71.161,128.669
470.925,390.335,71.1387,128.636
470.95,391.317,71.1169,128.603
470.975,392.303,71.0955,128.572
471,393.292,71.0745,128.54
471.025,394.284,71.054,128.51
471.05,395.28,71.0339,128.481
471.075,396.28,71.0143,128.452
471.1,397.283,70.9951,128.424
471.125,398.289,70.9764,128.396
471.15,399.299,70.9581,128.37
471.175,400.313,70.9403,128.344
471.2,401.33,70.9229,128.319
471.225,402.35,70.906,128.295
471.25,403.373,70.8895,128.271
471.275,404.4,70.8735,128.248
471.3,405.431,70.858,128.226
471.325,406.465,70.8429,128.205
471.35,407.502,70.8283,128.185
471.375,408.542,70.8141,128.165
471.4,409.586,70.8004,128.146
471.425,410.634,70.7872,128.128
471.45,411.684,70.7744,128.11
471.475,412.738,70.7622,128.094
471.5,413.795,70.7503,128.078
471.525,414.855,70.739,128.063
471.55,415.919,70.7281,128.049
471.575,416.986,70.7177,128.035
471.6,418.056,70.7078,128.022
471.625,419.129,70.6983,128.01
471.65,420.206,70.6893,127.999
471.675,421.285,70.6808,127.989
471.7,422.368,70.6728,127.979
471.725,423.454,70.6652,127.971
471.75,424.543,70.6582,127.963
471.775,425.635,70.6516,127.956
471.8,426.731,70.6455,127.949
471.825,427.829,70.6399,127.944
471.85,428.93,70.6347,127.939
471.875,430.035,70.6301,127.935
471.9,431.142,70.6259,127.932
471.925,432.253,70.6223,127.93
471.95,433.366,70.6191,127.928
471.975,434.482,70.6164,127.928
472,435.602,70.6142,127.928
472.025,436.724,70.6125,127.929
472.05,437.849,70.6113,127.931
472.075,438.977,70.6106,127.933
472.1,440.108,70.6104,127.937
472.125,441.241,70.6107,127.941
472.15,442.378,70.6115,127.946
472.175,443.517,70.6128,127.952
472.2,444.659,70.6146,127.959
472.225,445.804,70.6169,127.967
472.25,446.951,70.6198,127.975
472.275,448.101,70.6231,127.985
472.3,449.254,70.6269,127.995
472.325,450.41,70.6312,128.006
472.35,451.568,70.6361,128.018
472.375,452.728,70.6415,128.031
472.4,453.891,70.6473,128.045
472.425,455.057,70.6537,128.059
472.45,456.225,70.6606,128.074
472.475,457.396,70.6681,128.091
472.5,458.569,70.676,128.108
472.525,459.744,70.6845,128.126
472.55,460.922,70.6935,128.144
472.575,462.103,70.703,128.164
472.6,463.285,70.713,128.185
472.625,464.47,70.7235,128.206
472.65,465.657,70.7346,128.229
472.675,466.847,70.7462,128.252
472.7,468.038,70.7584,128.276
472.725,469.232,70.771,128.301
472.75,470.428,70.7842,128.327
472.775,471.626,70.7979,128.353
472.8,472.826,70.8122,128.381
472.825,474.028,70.827,128.41
472.85,475.232,70.8423,128.439
472.875,476.439,70.8582,128.469
472.9,477.647,70.8746,128.501
472.925,478.857,70.8916,128.533
472.95,480.068,70.909,128.566
472.975,481.282,70.9271,128.6
473,482.498,70.9456,128.634
473.025,483.715,70.9648,128.67
473.05,484.934,70.9844,128.707
473.075,486.155,71.0046,128.744
473.1,487.377,71.0254,128.783
473.125,488.601,71.0467,128.822
473.15,489.826,71.0685,128.863
473.175,491.053,71.091,128.904
473.2,492.282,71.1139,128.946
473.225,493.512,71.1374,128.989
473.25,494.743,71.1615,129.033
473.275,495.976,71.1861,129.078
473.3,497.21,71.2113,129.124
473.325,498.445,71.2371,129.171
473.35,499.682,71.2634,129.219
473.375,500.919,71.2902,129.267
473.4,502.158,71.3176,129.317
473.425,503.398,71.3456,129.367
473.45,504.639,71.3742,129.419
473.475,505.881,71.4033,129.471
473.5,507.125,71.433,129.525
473.525,508.369,71.4632,129.579
473.55,509.613,71.4941,129.634
473.575,510.859,71.5254,129.691
473.6,512.106,71.5574,129.748
473.625,513.353,71.5899,129.806
473.65,514.601,71.6231,129.865
473.675,515.849,71.6567,129.925
473.7,517.098,71.691,129.986
473.725,518.348,71.7258,130.048
473.75,519.598,71.7612,130.111
473.775,520.849,71.7972,130.175
473.8,522.099,71.8338,130.24
473.825,523.351,71.8709,130.306
473.85,524.602,71.9087,130.373
473.875,525.854,71.947,130.441
473.9,527.106,71.9859,130.51
473.925,528.358,72.0254,130.579
473.95,529.61,72.0654,130.65
473.975,530.862,72.1061,130.722
474,532.114,72.1473,130.794
474.025,533.366,72.1892,130.868
474.05,534.618,72.2316,130.943
474.075,535.87,72.2746,131.018
474.1,537.121,72.3182,131.095
474.125,538.372,72.3624,131.173
474.15,539.622,72.4072,131.251
474.175,540.873,72.4526,131.331
474.2,542.122,72.4985,131.412
474.225,543.371,72.5451,131.493
474.25,544.62,72.5923,131.576
474.275,545.867,72.64,131.659
474.3,547.114,72.6884,131.744
474.325,548.36,72.7374,131.83
474.35,549.605,72.7869,131.916
474.375,550.85,72.8371,132.004
474.4,552.093,72.8879,132.092
474.425,553.335,72.9392,132.182
474.45,554.576,72.9912,132.273
474.475,555.816,73.0438,132.364
474.5,557.055,73.0969,132.457
474.525,558.292,73.1507,132.55
474.55,559.528,73.2051,132.645
474.575,560.762,73.2601,132.741
474.6,561.995,73.3157,132.837
474.625,563.226,73.3719,132.935
474.65,564.456,73.4287,133.034
474.675,565.684,73.4861,133.134
474.7,566.91,73.5441,133.234
474.725,568.134,73.6028,133.336
474.75,569.356,73.662,133.439
474.775,570.577,73.7219,133.542
474.8,571.795,73.7824,133.647
474.825,573.011,73.8434,133.753
474.85,574.225,73.9051,133.86
474.875,575.436,73.9674,133.968
474.9,576.645,74.0304,134.077
474.925,577.852,74.0939,134.186
474.95,579.056,74.158,134.297
474.975,580.257,74.2228,134.409
475,581.456,74.2882,134.522
475.025,582.652,74.3542,134.636
475.05,583.846,74.4208,134.751
475.075,585.036,74.488,134.867
475.1,586.224,74.5558,134.984
475.125,587.408,74.6242,135.102
475.15,588.589,74.6933,135.221
475.175,589.767,74.763,135.341
475.2,590.942,74.8333,135.463
475.225,592.114,74.9042,135.585
475.25,593.282,74.9757,135.708
475.275,594.446,75.0478,135.832
475.3,595.607,75.1206,135.957
475.325,596.764,75.1939,136.083
475.35,597.918,75.2679,136.211
475.375,599.068,75.3425,136.339
475.4,600.213,75.4177,136.468
475.425,601.355,75.4936,136.599
475.45,602.493,75.57,136.73
475.475,603.627,75.647,136.862
475.5,604.756,75.7247,136.996
475.525,605.881,75.803,137.13
475.55,607.002,75.8819,137.266
475.575,608.118,75.9614,137.402
475.6,609.23,76.0415,137.539
475.625,610.337,76.1223,137.678
475.65,611.439,76.2036,137.817
475.675,612.537,76.2856,137.958
475.7,613.629,76.3681,138.099
475.725,614.717,76.4513,138.242
475.75,615.8,76.5351,138.385
475.775,616.877,76.6195,138.53
475.8,617.949,76.7045,138.676
475.825,619.016,76.7901,138.822
475.85,620.078,76.8763,138.97
475.875,621.134,76.9632,139.118
475.9,622.185,77.0506,139.268
475.925,623.23,77.1386,139.418
475.95,624.269,77.2273,139.57
475.975,625.302,77.3165,139.723
476,626.33,77.4064,139.876
476.025,627.352,77.4968,140.031
476.05,628.367,77.5878,140.186
476.075,629.377,77.6795,140.343
476.1,630.38,77.7717,140.5
476.125,631.377,77.8646,140.659
476.15,632.367,77.958,140.818
476.175,633.351,78.052,140.979
476.2,634.328,78.1466,141.14
476.225,635.299,78.2418,141.303
476.25,636.263,78.3376,141.466
476.275,637.22,78.434,141.63
476.3,638.171,78.531,141.796
476.325,639.114,78.6286,141.962
476.35,640.05,78.7267,142.129
476.375,640.979,78.8254,142.298
476.4,641.901,78.9247,142.467
476.425,642.816,79.0246,142.637
476.45,643.723,79.1251,142.808
476.475,644.623,79.2261,142.98
476.5,645.515,79.3277,143.153
476.525,646.399,79.4299,143.327
476.55,647.276,79.5326,143.502
476.575,648.144,79.636,143.678
476.6,649.005,79.7398,143.854
476.625,649.858,79.8443,144.032
476.65,650.703,79.9493,144.211
476.675,651.539,80.0548,144.39
476.7,652.368,80.161,144.571
476.725,653.188,80.2676,144.752
476.75,653.999,80.3749,144.934
476.775,654.803,80.4826,145.117
476.8,655.597,80.591,145.301
476.825,656.383,80.6998,145.486
476.85,657.16,80.8092,145.672
476.875,657.929,80.9192,145.859
476.9,658.688,81.0297,146.046
476.925,659.439,81.1407,146.235
476.95,660.18,81.2522,146.424
476.975,660.912,81.3643,146.614
477,661.635,81.4769,146.805
477.025,662.349,81.59,146.997
477.05,663.054,81.7037,147.19
477.075,663.749,81.8178,147.384
477.1,664.434,81.9325,147.578
477.125,665.11,82.0477,147.773
477.15,665.776,82.1634,147.97
477.175,666.433,82.2796,148.167
477.2,667.079,82.3963,148.364
477.225,667.716,82.5135,148.563
477.25,668.343,82.6311,148.762
477.275,668.96,82.7493,148.962
477.3,669.566,82.868,149.163
477.325,670.163,82.9871,149.365
477.35,670.749,83.1067,149.568
477.375,671.325,83.2268,149.771
477.4,671.89,83.3474,149.975
477.425,672.445,83.4684,150.18
477.45,672.99,83.5899,150.386
477.475,673.524,83.7119,150.592
477.5,674.047,83.8343,150.799
477.525,674.559,83.9571,151.007
477.55,675.061,84.0804,151.215
477.575,675.552,84.2042,151.425
477.6,676.032,84.3283,151.635
477.625,676.501,84.453,151.845
477.65,676.959,84.578,152.057
477.675,677.406,84.7035,152.269
477.7,677.841,84.8294,152.482
477.725,678.266,84.9557,152.695
477.75,678.679,85.0824,152.909
477.775,679.081,85.2095,153.124
477.8,679.471,85.337,153.339
477.825,679.85,85.465,153.555
477.85,680.218,85.5933,153.772
477.875,680.574,85.722,153.989
477.9,680.918,85.8511,154.207
477.925,681.25,85.9805,154.426
477.95,681.571,86.1103,154.645
477.975,681.881,86.2405,154.865
478,682.178,86.3711,155.085
478.025,682.463,86.502,155.306
478.05,682.737,86.6333,155.528
478.075,682.999,86.7649,155.75
478.1,683.248,86.8968,155.972
478.125,683.486,87.0291,156.195
478.15,683.711,87.1617,156.419
478.175,683.925,87.2946,156.643
478.2,684.126,87.4278,156.868
478.225,684.315,87.5614,157.093
478.25,684.492,87.6952,157.318
478.275,684.656,87.8294,157.545
478.3,684.808,87.9638,157.771
478.325,684.948,88.0986,157.998
478.35,685.076,88.2336,158.226
478.375,685.191,88.3689,158.454
478.4,685.293,88.5044,158.682
478.425,685.384,88.6402,158.911
478.45,685.461,88.7763,159.14
478.475,685.526,88.9126,159.37
478.5,685.579,89.0492,159.599
478.525,685.619,89.186,159.83
478.55,685.647,89.323,160.061
478.575,685.661,89.4603,160.292
478.6,685.664,89.5977,160.523
478.625,685.653,89.7354,160.755
478.65,685.63,89.8733,160.987
478.675,685.594,90.0113,161.219
478.7,685.546,90.1496,161.452
478.725,685.484,90.288,161.685
478.75,685.41,90.4266,161.918
478.775,685.324,90.5654,162.151
478.8,685.224,90.7044,162.385
478.825,685.112,90.8435,162.619
478.85,684.987,90.9827,162.853
478.875,684.849,91.1221,163.088
478.9,684.699,91.2616,163.322
478.925,684.535,91.4012,163.557
478.95,684.359,91.541,163.792
478.975,684.17,91.6808,164.027
479,683.969,91.8208,164.262
479.025,683.754,91.9608,164.498
479.05,683.527,92.101,164.733
479.075,683.287,92.2412,164.969
479.1,683.034,92.3815,165.205
479.125,682.769,92.5218,165.441
479.15,682.491,92.6623,165.677
479.175,682.2,92.8027,165.913
479.2,681.896,92.9432,166.149
479.225,681.58,93.0837,166.385
479.25,681.251,93.2243,166.621
479.275,680.909,93.3649,166.857
479.3,680.555,93.5055,167.093
479.325,680.188,93.646,167.329
479.35,679.808,93.7866,167.565
479.375,679.416,93.9272,167.801
479.4,679.011,94.0677,168.037
479.425,678.594,94.2082,168.273
479.45,678.164,94.3487,168.509
479.475,677.722,94.4891,168.745
479.5,677.268,94.6294,168.981
479.525,676.8,94.7697,169.216
479.55,676.321,94.91,169.452
479.575,675.829,95.0501,169.687
479.6,675.325,95.1901,169.922
479.625,674.809,95.3301,170.157
479.65,674.28,95.4699,170.392
479.675,673.739,95.6097,170.626
479.7,673.186,95.7493,170.861
479.725,672.621,95.8888,171.095
479.75,672.044,96.0281,171.329
479.775,671.455,96.1673,171.562
479.8,670.853,96.3063,171.796
479.825,670.24,96.4452,172.029
479.85,669.615,96.5839,172.261
479.875,668.978,96.7224,172.494
479.9,668.33,96.8607,172.726
479.925,667.669,96.9989,172.958
479.95,666.997,97.1368,173.189
479.975,666.314,97.2745,173.42
480,665.618,97.412,173.651
480.025,664.912,97.5492,173.881
480.05,664.193,97.6862,174.111
480.075,663.464,97.823,174.34
480.1,662.723,97.9595,174.57
480.125,661.971,98.0957,174.798
480.15,661.208,98.2316,175.026
480.175,660.433,98.3673,175.254
480.2,659.648,98.5027,175.481
480.225,658.851,98.6377,175.708
480.25,658.044,98.7725,175.934
480.275,657.225,98.907,176.159
480.3,656.396,99.0411,176.384
480.325,655.556,99.1749,176.609
480.35,654.706,99.3083,176.833
480.375,653.845,99.4414,177.056
480.4,652.973,99.5741,177.279
480.425,652.091,99.7065,177.501
480.45,651.199,99.8384,177.722
480.475,650.297,99.97,177.943
480.5,649.384,100.101,178.163
480.525,648.461,100.232,178.383
480.55,647.529,100.362,178.602
480.575,646.586,100.492,178.82
480.6,645.633,100.622,179.037
480.625,644.671,100.751,179.254
480.65,643.699,100.88,179.47
480.675,642.717,101.008,179.685
480.7,641.726,101.136,179.9
480.725,640.726,101.263,180.113
480.75,639.716,101.39,180.326
480.775,638.697,101.516,180.538
480.8,637.669,101.642,180.75
480.825,636.631,101.767,180.96
480.85,635.585,101.892,181.17
480.875,634.53,102.016,181.378
480.9,633.466,102.14,181.586
480.925,632.394,102.263,181.793
480.95,631.313,102.386,181.999
480.975,630.223,102.508,182.205
481,629.125,102.63,182.409
481.025,628.019,102.751,182.612
481.05,626.904,102.871,182.815
481.075,625.782,102.991,183.016
481.1,624.651,103.11,183.217
481.125,623.512,103.229,183.416
481.15,622.366,103.347,183.615
481.175,621.212,103.465,183.812
481.2,620.05,103.581,184.009
481.225,618.881,103.698,184.204
481.25,617.705,103.813,184.399
481.275,616.521,103.928,184.592
481.3,615.33,104.043,184.785
481.325,614.132,104.156,184.976
481.35,612.927,104.269,185.166
481.375,611.715,104.382,185.355
481.4,610.496,104.493,185.543
481.425,609.271,104.604,185.73
481.45,608.039,104.715,185.916
481.475,606.8,104.824,186.101
481.5,605.555,104.933,186.284
481.525,604.304,105.042,186.466
481.55,603.047,105.149,186.648
481.575,601.784,105.256,186.828
481.6,600.515,105.362,187.006
481.625,599.239,105.467,187.184
481.65,597.959,105.572,187.36
481.675,596.672,105.676,187.536
481.7,595.38,105.779,187.71
481.725,594.083,105.881,187.882
481.75,592.781,105.983,188.054
481.775,591.473,106.084,188.224
481.8,590.16,106.184,188.393
481.825,588.842,106.283,188.561
481.85,587.519,106.381,188.727
481.875,586.192,106.479,188.892
481.9,584.86,106.576,189.056
481.925,583.523,106.672,189.218
481.95,582.182,106.767,189.379
481.975,580.837,106.862,189.539
482,579.487,106.955,189.698
482.025,578.133,107.048,189.855
482.05,576.775,107.14,190.011
482.075,575.414,107.231,190.165
482.1,574.048,107.322,190.318
482.125,572.679,107.411,190.47
482.15,571.306,107.5,190.62
482.175,569.93,107.588,190.769
482.2,568.55,107.675,190.917
482.225,567.167,107.761,191.063
482.25,565.781,107.846,191.208
482.275,564.392,107.93,191.351
482.3,563,108.014,191.493
482.325,561.605,108.096,191.633
482.35,560.207,108.178,191.772
482.375,558.806,108.259,191.91
482.4,557.403,108.339,192.046
482.425,555.998,108.418,192.181
482.45,554.59,108.496,192.314
482.475,553.18,108.573,192.446
482.5,551.768,108.65,192.576
482.525,550.354,108.725,192.705
482.55,548.938,108.8,192.832
482.575,547.519,108.873,192.958
482.6,546.1,108.946,193.082
482.625,544.678,109.018,193.205
482.65,543.255,109.089,193.327
482.675,541.831,109.158,193.446
482.7,540.405,109.227,193.565
482.725,538.978,109.296,193.681
482.75,537.55,109.363,193.797
482.775,536.12,109.429,193.911
482.8,534.69,109.494,194.023
482.825,533.259,109.559,194.133
482.85,531.827,109.622,194.243
482.875,530.394,109.684,194.35
482.9,528.961,109.746,194.456
482.925,527.527,109.806,194.561
482.95,526.093,109.866,194.664
482.975,524.658,109.925,194.765
483,523.224,109.982,194.865
483.025,521.789,110.039,194.963
483.05,520.354,110.095,195.06
483.075,518.919,110.15,195.155
483.1,517.484,110.203,195.249
483.125,516.049,110.256,195.341
483.15,514.615,110.308,195.432
483.175,513.181,110.359,195.52
483.2,511.747,110.409,195.608
483.225,510.314,110.458,195.694
483.25,508.882,110.506,195.778
483.275,507.45,110.553,195.86
483.3,506.019,110.6,195.942
483.325,504.589,110.645,196.021
483.35,503.16,110.689,196.099
483.375,501.732,110.732,196.175
483.4,500.305,110.774,196.25
483.425,498.879,110.816,196.323
483.45,497.454,110.856,196.395
483.475,496.031,110.895,196.465
483.5,494.609,110.934,196.533
483.525,493.188,110.971,196.6
483.55,491.77,111.007,196.665
483.575,490.352,111.043,196.729
483.6,488.937,111.077,196.791
483.625,487.523,111.111,196.851
483.65,486.111,111.143,196.91
483.675,484.701,111.175,196.967
483.7,483.293,111.205,197.023
483.725,481.887,111.235,197.077
483.75,480.483,111.264,197.13
483.775,479.081,111.291,197.181
483.8,477.682,111.318,197.23
483.825,476.284,111.344,197.278
483.85,474.89,111.368,197.325
483.875,473.497,111.392,197.369
483.9,472.107,111.415,197.412
483.925,470.72,111.437,197.454
483.95,469.335,111.458,197.494
483.975,467.953,111.478,197.533
484,466.574,111.497,197.569
484.025,465.197,111.515,197.605
484.05,463.824,111.532,197.639
484.075,462.453,111.548,197.671
484.1,461.085,111.563,197.701
484.125,459.72,111.577,197.731
484.15,458.359,111.591,197.758
484.175,457,111.603,197.784
484.2,455.645,111.614,197.809
484.225,454.292,111.625,197.832
484.25,452.943,111.634,197.853
484.275,451.598,111.643,197.873
484.3,450.256,111.651,197.891
484.325,448.917,111.657,197.908
484.35,447.582,111.663,197.924
484.375,446.25,111.668,197.937
484.4,444.922,111.672,197.95
484.425,443.597,111.675,197.96
484.45,442.277,111.677,197.97
484.475,440.959,111.678,197.977
484.5,439.646,111.678,197.984
484.525,438.336,111.677,197.989
484.55,437.031,111.676,197.992
484.575,435.729,111.673,197.994
484.6,434.431,111.67,197.994
484.625,433.137,111.666,197.993
484.65,431.847,111.66,197.99
484.675,430.561,111.654,197.986
484.7,429.279,111.647,197.981
484.725,428.001,111.639,197.974
484.75,426.727,111.63,197.965
484.775,425.458,111.621,197.955
484.8,424.193,111.61,197.944
484.825,422.932,111.599,197.931
484.85,421.675,111.586,197.917
484.875,420.423,111.573,197.901
484.9,419.175,111.559,197.884
484.925,417.931,111.544,197.866
484.95,416.692,111.528,197.846
484.975,415.457,111.512,197.825
485,414.227,111.494,197.802
485.025,413.001,111.476,197.778
485.05,411.779,111.456,197.752
485.075,410.563,111.436,197.726
485.1,409.35,111.415,197.697
485.125,408.143,111.394,197.668
485.15,406.94,111.371,197.637
485.175,405.742,111.348,197.605
485.2,404.548,111.323,197.571
485.225,403.359,111.298,197.536
485.25,402.175,111.272,197.499
485.275,400.995,111.246,197.462
485.3,399.821,111.218,197.423
485.325,398.651,111.19,197.382
485.35,397.486,111.161,197.341
485.375,396.326,111.131,197.298
485.4,395.17,111.1,197.253
485.425,394.02,111.068,197.208
485.45,392.874,111.036,197.161
485.475,391.733,111.003,197.113
485.5,390.597,110.969,197.063
485.525,389.466,110.935,197.013
485.55,388.341,110.899,196.961
485.575,387.22,110.863,196.908
485.6,386.104,110.826,196.853
485.625,384.993,110.788,196.797
485.65,383.887,110.75,196.74
485.675,382.786,110.711,196.682
485.7,381.69,110.671,196.623
485.725,380.599,110.63,196.562
485.75,379.513,110.588,196.5
485.775,378.432,110.546,196.437
485.8,377.356,110.503,196.373
485.825,376.286,110.46,196.308
485.85,375.22,110.415,196.241
485.875,374.16,110.37,196.173
485.9,373.105,110.325,196.104
485.925,372.055,110.278,196.034
485.95,371.01,110.231,195.963
485.975,369.97,110.183,195.89
486,368.935,110.134,195.817
